reviewerID,asin,overall,unixReviewTime
556,9612,1,1318377600
559,617,1,1318377600
584,576,1,1318377600
584,7124,1,1318377600
1272,16398,1,1318377600
1981,11252,1,1318377600
2388,6814,1,1318377600
2537,1665,1,1318377600
2537,4936,1,1318377600
2537,8668,1,1318377600
2537,10705,1,1318377600
2537,11159,1,1318377600
2537,12695,1,1318377600
2537,12724,1,1318377600
3403,8054,1,1318377600
3598,9764,1,1318377600
4029,10257,1,1318377600
4851,16257,1,1318377600
193,3855,1,1318464000
193,4314,1,1318464000
193,9167,1,1318464000
354,15518,1,1318464000
584,2456,1,1318464000
584,8736,1,1318464000
600,16081,1,1318464000
1035,16352,1,1318464000
1380,6064,1,1318464000
1832,11225,1,1318464000
2058,1294,1,1318464000
3240,16323,1,1318464000
3403,6859,1,1318464000
3403,9933,1,1318464000
3403,15405,1,1318464000
3403,16941,1,1318464000
3776,4785,1,1318464000
3776,14118,1,1318464000
3795,15517,1,1318464000
86,26,1,1318550400
157,13881,1,1318550400
1260,6911,1,1318550400
1814,8315,1,1318550400
2143,4018,1,1318550400
2418,9700,1,1318550400
2418,10918,1,1318550400
3694,3542,1,1318550400
4320,5857,1,1318550400
4320,13550,1,1318550400
4360,13294,1,1318550400
124,5876,1,1318636800
124,13166,1,1318636800
222,3320,1,1318636800
1367,7312,1,1318636800
1367,9836,1,1318636800
2359,1879,1,1318636800
3596,15427,1,1318636800
4101,4811,1,1318636800
4528,9662,1,1318636800
268,10987,1,1318723200
268,12099,1,1318723200
268,13423,1,1318723200
825,12399,1,1318723200
1717,4777,1,1318723200
1717,14562,1,1318723200
1717,14958,1,1318723200
1717,16318,1,1318723200
2816,10023,1,1318723200
101,5699,1,1318809600
101,11528,1,1318809600
501,3933,1,1318809600
535,7703,1,1318809600
769,4223,1,1318809600
914,15308,1,1318809600
923,8857,1,1318809600
1139,2720,1,1318809600
1170,596,1,1318809600
1170,4460,1,1318809600
1170,8018,1,1318809600
1170,13433,1,1318809600
1620,2732,1,1318809600
2071,5343,1,1318809600
2637,9027,1,1318809600
2637,16437,1,1318809600
3305,13590,1,1318809600
3406,16897,1,1318809600
4076,6388,1,1318809600
4076,6393,1,1318809600
72,12405,1,1318896000
142,3812,1,1318896000
261,2294,1,1318896000
396,15308,1,1318896000
522,10853,1,1318896000
522,15609,1,1318896000
696,7588,1,1318896000
787,359,1,1318896000
787,11282,1,1318896000
1142,12607,1,1318896000
1631,15187,1,1318896000
1725,9716,1,1318896000
1933,6565,1,1318896000
1944,16619,1,1318896000
2024,12108,1,1318896000
2687,2345,1,1318896000
2792,11667,1,1318896000
3479,13433,1,1318896000
3958,16897,1,1318896000
4120,16778,1,1318896000
4860,13003,1,1318896000
4896,17373,1,1318896000
48,10411,1,1318982400
157,15406,1,1318982400
219,6349,1,1318982400
219,12175,1,1318982400
336,12336,1,1318982400
366,1642,1,1318982400
435,10686,1,1318982400
1181,3715,1,1318982400
1507,811,1,1318982400
2359,6750,1,1318982400
2359,11952,1,1318982400
2359,14026,1,1318982400
2771,6513,1,1318982400
2794,12709,1,1318982400
2794,14761,1,1318982400
3225,10300,1,1318982400
143,16257,1,1319068800
507,16257,1,1319068800
556,10244,1,1319068800
599,15549,1,1319068800
599,16661,1,1319068800
673,10017,1,1319068800
771,4377,1,1319068800
787,16357,1,1319068800
863,9152,1,1319068800
863,10270,1,1319068800
1047,16323,1,1319068800
1069,14207,1,1319068800
1069,14225,1,1319068800
1421,14340,1,1319068800
1439,2257,1,1319068800
2058,1318,1,1319068800
2095,1218,1,1319068800
2095,2065,1,1319068800
2095,10738,1,1319068800
2157,1288,1,1319068800
2477,10335,1,1319068800
3107,2434,1,1319068800
3766,4494,1,1319068800
3766,13466,1,1319068800
4829,16898,1,1319068800
949,13721,1,1319155200
1787,5456,1,1319155200
1787,10667,1,1319155200
2365,4608,1,1319155200
3017,11110,1,1319155200
4245,5518,1,1319155200
787,7267,1,1319241600
1419,15773,1,1319241600
1455,1398,1,1319241600
2963,2203,1,1319241600
2963,13964,1,1319241600
3412,13792,1,1319241600
4175,8396,1,1319241600
4628,13195,1,1319241600
4628,15109,1,1319241600
90,8576,1,1319328000
455,12067,1,1319328000
1287,9144,1,1319328000
1880,7493,1,1319328000
138,47,1,1319414400
157,14371,1,1319414400
193,15872,1,1319414400
212,6133,1,1319414400
364,14989,1,1319414400
633,286,1,1319414400
916,420,1,1319414400
1153,14329,1,1319414400
1764,4492,1,1319414400
1764,6401,1,1319414400
1972,15106,1,1319414400
3701,5088,1,1319414400
3701,8371,1,1319414400
3920,7320,1,1319414400
4239,15891,1,1319414400
45,12059,1,1319500800
49,15313,1,1319500800
157,5526,1,1319500800
157,15803,1,1319500800
222,10767,1,1319500800
696,297,1,1319500800
864,3492,1,1319500800
1128,1552,1,1319500800
2024,15175,1,1319500800
2251,5446,1,1319500800
2775,5310,1,1319500800
2908,5343,1,1319500800
2922,10636,1,1319500800
3291,2777,1,1319500800
3291,5453,1,1319500800
3509,3151,1,1319500800
4076,12173,1,1319500800
4307,5808,1,1319500800
64,15313,1,1319587200
130,2517,1,1319587200
130,6152,1,1319587200
157,3813,1,1319587200
159,16560,1,1319587200
349,9550,1,1319587200
696,296,1,1319587200
727,7937,1,1319587200
789,8281,1,1319587200
906,410,1,1319587200
1146,4951,1,1319587200
1194,17604,1,1319587200
1425,5537,1,1319587200
2346,14937,1,1319587200
2611,15057,1,1319587200
2643,2345,1,1319587200
157,764,1,1319673600
189,5514,1,1319673600
298,13147,1,1319673600
298,15597,1,1319673600
445,150,1,1319673600
501,8140,1,1319673600
898,408,1,1319673600
898,7345,1,1319673600
898,8432,1,1319673600
930,433,1,1319673600
930,1941,1,1319673600
930,2392,1,1319673600
1161,11613,1,1319673600
1466,15441,1,1319673600
1933,6548,1,1319673600
1933,16357,1,1319673600
2435,15069,1,1319673600
2598,10933,1,1319673600
2922,17232,1,1319673600
3231,7564,1,1319673600
3421,3019,1,1319673600
3905,4047,1,1319673600
4652,9222,1,1319673600
4841,14731,1,1319673600
157,4450,1,1319760000
261,8515,1,1319760000
444,12127,1,1319760000
905,9150,1,1319760000
1189,605,1,1319760000
1200,11504,1,1319760000
2917,7695,1,1319760000
3403,10124,1,1319760000
3403,12028,1,1319760000
29,16579,1,1319846400
131,3019,1,1319846400
1335,5533,1,1319846400
1957,15308,1,1319846400
2424,16566,1,1319846400
2477,5184,1,1319846400
2773,7178,1,1319846400
4120,11639,1,1319846400
4211,11364,1,1319846400
4337,7363,1,1319846400
1441,755,1,1319932800
1441,6535,1,1319932800
1943,1097,1,1319932800
3106,2926,1,1319932800
3106,5051,1,1319932800
3106,5658,1,1319932800
4075,4713,1,1319932800
4138,16483,1,1319932800
4167,5100,1,1319932800
92,10597,1,1320019200
496,182,1,1320019200
627,7178,1,1320019200
694,11397,1,1320019200
807,9746,1,1320019200
914,8565,1,1320019200
914,13874,1,1320019200
1388,6058,1,1320019200
2803,1989,1,1320019200
2803,10984,1,1320019200
2845,17232,1,1320019200
3860,5485,1,1320019200
124,6635,1,1320105600
492,177,1,1320105600
600,8108,1,1320105600
600,12955,1,1320105600
758,4869,1,1320105600
991,6163,1,1320105600
1208,13715,1,1320105600
1824,16071,1,1320105600
1944,16039,1,1320105600
2122,5368,1,1320105600
3676,3481,1,1320105600
3676,14753,1,1320105600
3893,8806,1,1320105600
4808,16257,1,1320105600
33,9,1,1320192000
157,8143,1,1320192000
364,5322,1,1320192000
531,3869,1,1320192000
1146,6248,1,1320192000
2428,4164,1,1320192000
2428,12453,1,1320192000
2428,12870,1,1320192000
3386,11991,1,1320192000
4635,13989,1,1320192000
4927,16560,1,1320192000
222,6339,1,1320278400
600,2793,1,1320278400
1128,17232,1,1320278400
1257,2757,1,1320278400
1389,13522,1,1320278400
1488,2159,1,1320278400
1534,17232,1,1320278400
1785,15518,1,1320278400
3403,19280,1,1320278400
3899,14242,1,1320278400
4096,8573,1,1320278400
222,16501,1,1320364800
279,9119,1,1320364800
1171,6407,1,1320364800
1507,15682,1,1320364800
1732,4417,1,1320364800
1946,10603,1,1320364800
2871,4573,1,1320364800
2871,15463,1,1320364800
2975,13339,1,1320364800
3098,19775,1,1320364800
3837,8945,1,1320364800
3845,7198,1,1320364800
4096,4794,1,1320364800
4443,14688,1,1320364800
4534,16560,1,1320364800
2486,1629,1,1320451200
2870,15906,1,1320451200
3776,11129,1,1320451200
94,3601,1,1320537600
94,16161,1,1320537600
386,5483,1,1320537600
866,385,1,1320537600
1354,13383,1,1320537600
1524,820,1,1320537600
1609,17617,1,1320537600
1891,11648,1,1320537600
2173,6314,1,1320537600
2173,9998,1,1320537600
2173,16420,1,1320537600
2646,9312,1,1320537600
2646,15840,1,1320537600
3664,6024,1,1320537600
4312,14576,1,1320537600
92,5980,1,1320624000
92,12837,1,1320624000
501,14467,1,1320624000
567,4329,1,1320624000
600,13530,1,1320624000
927,653,1,1320624000
1096,7189,1,1320624000
1491,868,1,1320624000
1964,12222,1,1320624000
2346,4699,1,1320624000
2671,21524,1,1320624000
3062,16323,1,1320624000
3072,15413,1,1320624000
3072,16945,1,1320624000
3305,15121,1,1320624000
3385,2926,1,1320624000
3385,6113,1,1320624000
4561,10756,1,1320624000
4707,9023,1,1320624000
4707,10175,1,1320624000
4707,12560,1,1320624000
4744,10775,1,1320624000
90,4356,1,1320710400
156,14186,1,1320710400
410,15422,1,1320710400
590,1218,1,1320710400
590,6667,1,1320710400
590,7511,1,1320710400
590,11947,1,1320710400
590,16569,1,1320710400
1619,11036,1,1320710400
1849,1043,1,1320710400
2801,17232,1,1320710400
2870,9160,1,1320710400
4447,6794,1,1320710400
4447,7959,1,1320710400
4447,9669,1,1320710400
101,11853,1,1320796800
142,7898,1,1320796800
157,12362,1,1320796800
211,1687,1,1320796800
279,8577,1,1320796800
437,4314,1,1320796800
1096,3330,1,1320796800
1262,5931,1,1320796800
1331,2397,1,1320796800
1380,7712,1,1320796800
1738,2220,1,1320796800
1738,8910,1,1320796800
2769,4293,1,1320796800
3066,11386,1,1320796800
3770,17232,1,1320796800
156,3552,1,1320883200
199,3580,1,1320883200
266,4108,1,1320883200
279,8573,1,1320883200
385,3019,1,1320883200
689,6507,1,1320883200
837,4451,1,1320883200
1126,1788,1,1320883200
1126,7995,1,1320883200
2239,1349,1,1320883200
2310,11958,1,1320883200
3403,5985,1,1320883200
4604,14491,1,1320883200
646,281,1,1320969600
646,5609,1,1320969600
646,9005,1,1320969600
729,876,1,1320969600
1126,13991,1,1320969600
1585,7596,1,1320969600
1585,11617,1,1320969600
1887,10932,1,1320969600
1887,10962,1,1320969600
2104,3338,1,1320969600
2421,1754,1,1320969600
3403,4991,1,1320969600
3446,3019,1,1320969600
3552,16757,1,1320969600
4529,7564,1,1320969600
97,4637,1,1321056000
723,14283,1,1321056000
723,16656,1,1321056000
744,12679,1,1321056000
1388,7271,1,1321056000
1950,1099,1,1321056000
1950,4728,1,1321056000
1950,13756,1,1321056000
2082,6479,1,1321056000
2311,9267,1,1321056000
3015,11951,1,1321056000
232,7178,1,1321142400
1200,2865,1,1321142400
1324,1925,1,1321142400
1913,1067,1,1321142400
2641,16633,1,1321142400
2755,2617,1,1321142400
3213,5339,1,1321142400
437,888,1,1321228800
744,10827,1,1321228800
1132,5179,1,1321228800
1153,16175,1,1321228800
1183,4029,1,1321228800
1183,13706,1,1321228800
2364,10284,1,1321228800
2683,5742,1,1321228800
2870,4573,1,1321228800
3105,3677,1,1321228800
3558,11806,1,1321228800
379,12150,1,1321315200
689,5571,1,1321315200
689,9401,1,1321315200
733,16159,1,1321315200
1012,488,1,1321315200
1012,12286,1,1321315200
1012,12808,1,1321315200
1122,3019,1,1321315200
1437,13345,1,1321315200
1621,6480,1,1321315200
1963,17388,1,1321315200
2100,4024,1,1321315200
2811,17373,1,1321315200
2870,10204,1,1321315200
3409,17232,1,1321315200
3681,6653,1,1321315200
4226,12736,1,1321315200
4226,15542,1,1321315200
179,13624,1,1321401600
959,15751,1,1321401600
976,7817,1,1321401600
1394,14559,1,1321401600
1621,19412,1,1321401600
1663,1998,1,1321401600
1930,13914,1,1321401600
2064,9602,1,1321401600
2598,13902,1,1321401600
2601,15094,1,1321401600
3555,16562,1,1321401600
3666,11077,1,1321401600
3808,11775,1,1321401600
4889,17232,1,1321401600
47,8664,1,1321488000
105,7307,1,1321488000
689,10730,1,1321488000
744,7738,1,1321488000
744,7913,1,1321488000
884,3249,1,1321488000
1126,556,1,1321488000
1203,614,1,1321488000
1571,15518,1,1321488000
2045,1163,1,1321488000
2308,1434,1,1321488000
2856,3019,1,1321488000
2919,2640,1,1321488000
105,4756,1,1321574400
222,11758,1,1321574400
266,2756,1,1321574400
456,13191,1,1321574400
501,10003,1,1321574400
1035,506,1,1321574400
1035,15433,1,1321574400
1764,5519,1,1321574400
1825,2036,1,1321574400
2255,16323,1,1321574400
2310,6572,1,1321574400
2310,6995,1,1321574400
47,5422,1,1321660800
211,11283,1,1321660800
222,15065,1,1321660800
2070,9480,1,1321660800
2123,5175,1,1321660800
2123,16596,1,1321660800
2477,1618,1,1321660800
190,10142,1,1321747200
1429,6517,1,1321747200
1712,16183,1,1321747200
1956,4910,1,1321747200
1956,7811,1,1321747200
2273,4395,1,1321747200
2273,5269,1,1321747200
2273,13902,1,1321747200
4564,7564,1,1321747200
4680,9924,1,1321747200
600,244,1,1321833600
1266,7369,1,1321833600
1266,14177,1,1321833600
1289,675,1,1321833600
1289,1116,1,1321833600
1289,2864,1,1321833600
1289,5526,1,1321833600
1289,7445,1,1321833600
1289,11420,1,1321833600
1289,15880,1,1321833600
1419,7913,1,1321833600
1429,7679,1,1321833600
2031,17351,1,1321833600
2952,2783,1,1321833600
4751,16214,1,1321833600
4776,15313,1,1321833600
4849,16362,1,1321833600
4914,16974,1,1321833600
157,10000,1,1321920000
157,11926,1,1321920000
456,3181,1,1321920000
586,2111,1,1321920000
586,2141,1,1321920000
758,3019,1,1321920000
1048,5162,1,1321920000
1412,16975,1,1321920000
1505,14600,1,1321920000
1570,14065,1,1321920000
1610,18541,1,1321920000
1712,947,1,1321920000
1833,1037,1,1321920000
1833,12673,1,1321920000
1942,16973,1,1321920000
1942,17351,1,1321920000
1972,1551,1,1321920000
2222,1903,1,1321920000
2222,6099,1,1321920000
2698,1854,1,1321920000
2698,9135,1,1321920000
2698,11009,1,1321920000
2698,11819,1,1321920000
2870,4950,1,1321920000
3034,8438,1,1321920000
3214,16646,1,1321920000
4401,6457,1,1321920000
4509,7178,1,1321920000
4511,7178,1,1321920000
366,17011,1,1322006400
958,17378,1,1322006400
1267,7421,1,1322006400
1323,17011,1,1322006400
1565,12407,1,1322006400
1619,11037,1,1322006400
1661,14026,1,1322006400
1732,14302,1,1322006400
1875,12279,1,1322006400
1911,10944,1,1322006400
2660,13677,1,1322006400
2765,9950,1,1322006400
3263,17453,1,1322006400
3808,15790,1,1322006400
4454,6854,1,1322006400
4935,17382,1,1322006400
967,10064,1,1322092800
1258,8720,1,1322092800
1609,4892,1,1322092800
1609,8078,1,1322092800
1621,1916,1,1322092800
2429,17637,1,1322092800
4112,5319,1,1322092800
4112,10352,1,1322092800
4312,11810,1,1322092800
157,15776,1,1322179200
2273,8484,1,1322179200
2528,16578,1,1322179200
2649,2309,1,1322179200
2891,4508,1,1322179200
2891,11319,1,1322179200
4641,14480,1,1322179200
4641,15790,1,1322179200
4934,16974,1,1322179200
192,3424,1,1322265600
192,10516,1,1322265600
289,2445,1,1322265600
293,14387,1,1322265600
863,385,1,1322265600
967,15378,1,1322265600
1258,651,1,1322265600
1289,2756,1,1322265600
1289,7657,1,1322265600
1289,9877,1,1322265600
1710,13229,1,1322265600
1732,7850,1,1322265600
2185,6537,1,1322265600
2670,16288,1,1322265600
2952,10884,1,1322265600
3086,17637,1,1322265600
3213,7797,1,1322265600
3354,4321,1,1322265600
3403,11749,1,1322265600
4476,17351,1,1322265600
105,1669,1,1322352000
266,14329,1,1322352000
289,15180,1,1322352000
902,410,1,1322352000
902,980,1,1322352000
902,7031,1,1322352000
902,7645,1,1322352000
902,10509,1,1322352000
1338,1307,1,1322352000
3771,10461,1,1322352000
4088,17460,1,1322352000
4516,14526,1,1322352000
4855,12763,1,1322352000
97,1424,1,1322438400
343,9796,1,1322438400
450,1651,1,1322438400
507,11080,1,1322438400
825,8067,1,1322438400
977,460,1,1322438400
1266,17401,1,1322438400
1344,12553,1,1322438400
1582,11773,1,1322438400
1950,5054,1,1322438400
2204,14492,1,1322438400
2346,4708,1,1322438400
2421,8470,1,1322438400
2724,17382,1,1322438400
3017,10913,1,1322438400
3148,6541,1,1322438400
4139,6477,1,1322438400
4296,7393,1,1322438400
4334,13282,1,1322438400
4868,17351,1,1322438400
212,15260,1,1322524800
289,90,1,1322524800
904,2410,1,1322524800
904,12652,1,1322524800
1129,16108,1,1322524800
1431,17134,1,1322524800
2003,14095,1,1322524800
2003,14723,1,1322524800
2180,15679,1,1322524800
2316,1439,1,1322524800
2377,1542,1,1322524800
2657,13155,1,1322524800
2991,2371,1,1322524800
4854,12763,1,1322524800
152,17351,1,1322611200
212,8693,1,1322611200
635,16973,1,1322611200
909,3717,1,1322611200
1412,12763,1,1322611200
1622,3566,1,1322611200
1622,4389,1,1322611200
1758,5081,1,1322611200
2158,4592,1,1322611200
2200,16218,1,1322611200
2316,11257,1,1322611200
2560,17382,1,1322611200
2986,12767,1,1322611200
3512,9277,1,1322611200
3795,16970,1,1322611200
3957,15946,1,1322611200
4789,10637,1,1322611200
4899,17382,1,1322611200
46,1694,1,1322697600
157,4614,1,1322697600
409,134,1,1322697600
409,1237,1,1322697600
614,3348,1,1322697600
614,4776,1,1322697600
640,12535,1,1322697600
847,3933,1,1322697600
847,5359,1,1322697600
1367,4775,1,1322697600
2131,17451,1,1322697600
2150,1307,1,1322697600
2497,14004,1,1322697600
2919,2566,1,1322697600
2986,12559,1,1322697600
3071,2382,1,1322697600
3325,2812,1,1322697600
3417,12408,1,1322697600
3630,7464,1,1322697600
4241,7232,1,1322697600
4241,13982,1,1322697600
4443,15896,1,1322697600
4484,7086,1,1322697600
4484,8901,1,1322697600
4516,15679,1,1322697600
4855,16974,1,1322697600
108,17457,1,1322784000
222,3686,1,1322784000
224,12011,1,1322784000
320,17637,1,1322784000
455,11915,1,1322784000
909,14349,1,1322784000
1034,15246,1,1322784000
1254,11031,1,1322784000
2128,1252,1,1322784000
2193,7232,1,1322784000
2650,4081,1,1322784000
3246,6627,1,1322784000
3246,7131,1,1322784000
4061,5085,1,1322784000
4211,6098,1,1322784000
4321,15518,1,1322784000
4789,13052,1,1322784000
4903,17382,1,1322784000
4907,14526,1,1322784000
101,7146,1,1322870400
273,3135,1,1322870400
280,16970,1,1322870400
459,17378,1,1322870400
476,1307,1,1322870400
759,15752,1,1322870400
909,10531,1,1322870400
1338,15679,1,1322870400
1950,2712,1,1322870400
1950,2861,1,1322870400
1950,5658,1,1322870400
1950,7395,1,1322870400
1950,12727,1,1322870400
1950,14132,1,1322870400
2173,9660,1,1322870400
2220,1694,1,1322870400
2261,1381,1,1322870400
2898,5663,1,1322870400
3344,6904,1,1322870400
3344,11943,1,1322870400
4496,15889,1,1322870400
4518,17011,1,1322870400
4534,12553,1,1322870400
4765,13128,1,1322870400
42,16594,1,1322956800
59,838,1,1322956800
61,869,1,1322956800
61,929,1,1322956800
61,7949,1,1322956800
235,4367,1,1322956800
364,3336,1,1322956800
478,9808,1,1322956800
543,1694,1,1322956800
683,4897,1,1322956800
866,3333,1,1322956800
1338,17457,1,1322956800
1524,16975,1,1322956800
1647,16186,1,1322956800
1712,2064,1,1322956800
1712,21772,1,1322956800
2444,2290,1,1322956800
2444,2935,1,1322956800
2444,4952,1,1322956800
4855,16969,1,1322956800
48,17453,1,1323043200
262,2359,1,1323043200
447,9916,1,1323043200
447,10781,1,1323043200
447,14591,1,1323043200
2316,11072,1,1323043200
2838,2038,1,1323043200
2857,2078,1,1323043200
3026,14210,1,1323043200
3188,15683,1,1323043200
4151,14827,1,1323043200
172,15679,1,1323129600
172,16218,1,1323129600
370,1450,1,1323129600
402,15790,1,1323129600
578,14526,1,1323129600
590,3342,1,1323129600
1008,5559,1,1323129600
1132,6057,1,1323129600
1347,1803,1,1323129600
1694,14134,1,1323129600
2316,5707,1,1323129600
2359,2148,1,1323129600
2560,12604,1,1323129600
2579,5941,1,1323129600
4804,17187,1,1323129600
101,8213,1,1323216000
117,16031,1,1323216000
124,3333,1,1323216000
481,4433,1,1323216000
974,2602,1,1323216000
1142,10192,1,1323216000
1367,6354,1,1323216000
1367,7146,1,1323216000
1367,9560,1,1323216000
1367,10263,1,1323216000
1963,10636,1,1323216000
2153,13040,1,1323216000
2651,3867,1,1323216000
2776,17187,1,1323216000
3014,12497,1,1323216000
3978,6557,1,1323216000
4061,4615,1,1323216000
4477,8468,1,1323216000
4541,16974,1,1323216000
172,11301,1,1323302400
293,10208,1,1323302400
329,12763,1,1323302400
333,10082,1,1323302400
366,6825,1,1323302400
679,12548,1,1323302400
954,13582,1,1323302400
1507,9597,1,1323302400
1507,10620,1,1323302400
1560,3474,1,1323302400
1734,2303,1,1323302400
1950,16892,1,1323302400
2300,1427,1,1323302400
2300,1798,1,1323302400
2300,16875,1,1323302400
3674,17011,1,1323302400
4012,16920,1,1323302400
4583,11592,1,1323302400
101,5824,1,1323388800
101,8231,1,1323388800
101,14569,1,1323388800
266,2360,1,1323388800
1287,6902,1,1323388800
1314,2639,1,1323388800
1453,15684,1,1323388800
2028,12767,1,1323388800
2157,8573,1,1323388800
2556,1694,1,1323388800
2721,10159,1,1323388800
3270,14259,1,1323388800
3854,4853,1,1323388800
3854,5088,1,1323388800
4809,15720,1,1323388800
1341,17382,1,1323475200
1431,8574,1,1323475200
1748,9693,1,1323475200
2310,11890,1,1323475200
2560,1694,1,1323475200
134,12175,1,1323561600
1242,7023,1,1323561600
2180,1307,1,1323561600
2377,12781,1,1323561600
2670,3787,1,1323561600
2670,4818,1,1323561600
2670,16660,1,1323561600
2771,12484,1,1323561600
2811,14602,1,1323561600
4541,12553,1,1323561600
157,15679,1,1323648000
171,13094,1,1323648000
552,5793,1,1323648000
600,10539,1,1323648000
600,10773,1,1323648000
1143,5181,1,1323648000
1143,7628,1,1323648000
1143,14008,1,1323648000
1143,14436,1,1323648000
1143,14509,1,1323648000
1143,16228,1,1323648000
1367,6351,1,1323648000
1367,6862,1,1323648000
1748,9598,1,1323648000
2016,2815,1,1323648000
2016,2816,1,1323648000
2016,2821,1,1323648000
2016,4488,1,1323648000
2218,11283,1,1323648000
2350,12767,1,1323648000
2896,2115,1,1323648000
2896,14223,1,1323648000
3304,4295,1,1323648000
3535,3203,1,1323648000
3691,14092,1,1323648000
4377,16977,1,1323648000
4377,17382,1,1323648000
218,12763,1,1323734400
1952,16341,1,1323734400
2064,3645,1,1323734400
2064,8230,1,1323734400
2064,17193,1,1323734400
2424,5088,1,1323734400
2424,8213,1,1323734400
2424,10085,1,1323734400
2424,12175,1,1323734400
2424,15053,1,1323734400
2648,1821,1,1323734400
3066,4491,1,1323734400
3066,9796,1,1323734400
3426,16524,1,1323734400
3511,3154,1,1323734400
4787,16979,1,1323734400
64,15679,1,1323820800
214,5432,1,1323820800
235,3180,1,1323820800
455,14301,1,1323820800
456,10262,1,1323820800
481,6894,1,1323820800
549,12763,1,1323820800
672,4719,1,1323820800
814,1633,1,1323820800
814,3795,1,1323820800
1044,16476,1,1323820800
1453,15214,1,1323820800
2101,16551,1,1323820800
2535,10203,1,1323820800
2559,1694,1,1323820800
2765,5390,1,1323820800
3446,17453,1,1323820800
3635,3691,1,1323820800
3635,4556,1,1323820800
3787,3759,1,1323820800
4637,8318,1,1323820800
4637,15946,1,1323820800
47,206,1,1323907200
130,9656,1,1323907200
193,443,1,1323907200
193,486,1,1323907200
262,8377,1,1323907200
343,14526,1,1323907200
343,15679,1,1323907200
476,16218,1,1323907200
542,9927,1,1323907200
956,1694,1,1323907200
1012,7311,1,1323907200
1279,11599,1,1323907200
1279,12974,1,1323907200
1504,10636,1,1323907200
1681,17646,1,1323907200
1972,3855,1,1323907200
2617,1765,1,1323907200
2617,7810,1,1323907200
2819,15679,1,1323907200
2919,14121,1,1323907200
3425,11078,1,1323907200
3556,16974,1,1323907200
3659,3444,1,1323907200
4301,12763,1,1323907200
4427,16317,1,1323907200
4703,16214,1,1323907200
4889,16976,1,1323907200
56,5483,1,1323993600
424,2926,1,1323993600
499,1133,1,1323993600
508,10799,1,1323993600
1261,16323,1,1323993600
1583,9903,1,1323993600
2846,8964,1,1323993600
3300,3230,1,1323993600
3442,12411,1,1323993600
4399,11580,1,1323993600
4790,10682,1,1323993600
4790,16323,1,1323993600
175,9434,1,1324080000
271,84,1,1324080000
271,206,1,1324080000
271,2737,1,1324080000
271,4569,1,1324080000
271,5126,1,1324080000
271,5134,1,1324080000
271,5466,1,1324080000
271,5727,1,1324080000
271,6231,1,1324080000
271,6569,1,1324080000
271,6887,1,1324080000
271,6918,1,1324080000
271,8898,1,1324080000
271,9703,1,1324080000
432,3683,1,1324080000
432,9316,1,1324080000
758,1694,1,1324080000
1209,10310,1,1324080000
1210,11732,1,1324080000
1210,15189,1,1324080000
1748,12993,1,1324080000
2345,8022,1,1324080000
3425,16471,1,1324080000
3854,6620,1,1324080000
3854,7536,1,1324080000
46,664,1,1324166400
46,5980,1,1324166400
183,13681,1,1324166400
257,8155,1,1324166400
271,1805,1,1324166400
271,10677,1,1324166400
639,11351,1,1324166400
847,382,1,1324166400
847,420,1,1324166400
1419,13218,1,1324166400
1419,13221,1,1324166400
1419,15771,1,1324166400
1748,5060,1,1324166400
1748,5421,1,1324166400
3688,15469,1,1324166400
3806,4578,1,1324166400
3806,4584,1,1324166400
3846,7660,1,1324166400
3846,9868,1,1324166400
3854,10215,1,1324166400
3854,11484,1,1324166400
4171,8425,1,1324166400
4381,16108,1,1324166400
134,21226,1,1324252800
193,3300,1,1324252800
193,6565,1,1324252800
271,3580,1,1324252800
271,7532,1,1324252800
271,15015,1,1324252800
639,13369,1,1324252800
787,13305,1,1324252800
845,4526,1,1324252800
999,3408,1,1324252800
999,6611,1,1324252800
1087,3320,1,1324252800
1087,9230,1,1324252800
1431,749,1,1324252800
1431,1967,1,1324252800
1562,4533,1,1324252800
1821,9394,1,1324252800
2092,7069,1,1324252800
2092,8000,1,1324252800
2427,17015,1,1324252800
2671,1832,1,1324252800
2743,2149,1,1324252800
2743,9447,1,1324252800
2772,9744,1,1324252800
2772,9885,1,1324252800
2772,10925,1,1324252800
2772,12286,1,1324252800
2900,6628,1,1324252800
3178,9618,1,1324252800
3178,9856,1,1324252800
3635,12175,1,1324252800
3806,3775,1,1324252800
3873,6754,1,1324252800
3873,10548,1,1324252800
4511,16974,1,1324252800
271,1042,1,1324339200
271,4272,1,1324339200
271,11813,1,1324339200
314,12175,1,1324339200
518,14827,1,1324339200
704,1194,1,1324339200
1087,7911,1,1324339200
1431,16625,1,1324339200
2505,17385,1,1324339200
4153,16145,1,1324339200
4646,14526,1,1324339200
4848,15890,1,1324339200
45,16976,1,1324425600
92,4302,1,1324425600
92,5982,1,1324425600
101,1106,1,1324425600
176,14600,1,1324425600
302,16971,1,1324425600
913,14971,1,1324425600
998,16973,1,1324425600
1007,1382,1,1324425600
1660,1272,1,1324425600
1748,15955,1,1324425600
1786,1006,1,1324425600
1786,2670,1,1324425600
1786,5828,1,1324425600
1889,17368,1,1324425600
2545,8895,1,1324425600
3175,12175,1,1324425600
3276,15912,1,1324425600
3469,14256,1,1324425600
4088,8776,1,1324425600
4295,12382,1,1324425600
4668,17480,1,1324425600
130,2524,1,1324512000
130,9485,1,1324512000
134,645,1,1324512000
134,14073,1,1324512000
143,15667,1,1324512000
