reviewerID,asin,overall,unixReviewTime
3744,2719,1,1324166400
3806,3807,1,1324166400
3806,6227,1,1324166400
134,11867,1,1324252800
222,6197,1,1324252800
271,1236,1,1324252800
431,3522,1,1324252800
1410,2273,1,1324252800
1490,1637,1,1324252800
1490,6384,1,1324252800
2092,828,1,1324252800
3311,4019,1,1324252800
3349,5308,1,1324252800
3437,5301,1,1324252800
3843,2796,1,1324252800
3970,1347,1,1324252800
3970,3366,1,1324252800
3970,5386,1,1324252800
67,5308,1,1324339200
124,5308,1,1324339200
798,3514,1,1324339200
1023,6197,1,1324339200
1097,5900,1,1324339200
1198,6180,1,1324339200
1479,5689,1,1324339200
2220,6197,1,1324339200
2763,4692,1,1324339200
3072,3171,1,1324339200
3086,5902,1,1324339200
4593,4244,1,1324339200
176,6213,1,1324425600
355,6234,1,1324425600
887,5977,1,1324425600
1026,3572,1,1324425600
1122,5689,1,1324425600
1524,4529,1,1324425600
1578,3862,1,1324425600
2178,5215,1,1324425600
2545,2279,1,1324425600
2706,5842,1,1324425600
2759,1327,1,1324425600
3055,5551,1,1324425600
3276,4129,1,1324425600
3507,3171,1,1324425600
3598,5308,1,1324425600
3872,6145,1,1324425600
4640,5689,1,1324425600
312,4152,1,1324512000
344,5438,1,1324512000
731,603,1,1324512000
1047,5233,1,1324512000
1130,2267,1,1324512000
1235,3270,1,1324512000
1696,6166,1,1324512000
1708,3533,1,1324512000
1724,4701,1,1324512000
1807,1838,1,1324512000
2199,4375,1,1324512000
2199,6197,1,1324512000
2322,5818,1,1324512000
2552,5233,1,1324512000
2746,6023,1,1324512000
3671,1560,1,1324512000
3970,3276,1,1324512000
4454,884,1,1324512000
4686,1339,1,1324512000
4879,1818,1,1324512000
181,5689,1,1324598400
355,6145,1,1324598400
614,1693,1,1324598400
1132,6547,1,1324598400
1132,6640,1,1324598400
1132,6646,1,1324598400
1264,5664,1,1324598400
1264,5974,1,1324598400
1264,5994,1,1324598400
1812,5390,1,1324598400
2707,1803,1,1324598400
3791,5163,1,1324598400
3966,6144,1,1324598400
4247,6290,1,1324598400
4401,2639,1,1324598400
4829,4701,1,1324598400
261,2217,1,1324684800
1225,4210,1,1324684800
1814,1770,1,1324684800
1814,3371,1,1324684800
2043,5441,1,1324684800
2750,3108,1,1324684800
3926,6016,1,1324684800
4530,5815,1,1324684800
509,792,1,1324771200
676,3556,1,1324771200
1132,6613,1,1324771200
1243,4070,1,1324771200
1243,4379,1,1324771200
1583,3442,1,1324771200
1674,214,1,1324771200
1890,4027,1,1324771200
2759,4947,1,1324771200
3257,5000,1,1324771200
3442,4003,1,1324771200
4525,650,1,1324771200
80,5711,1,1324857600
101,6307,1,1324857600
226,2563,1,1324857600
235,2262,1,1324857600
394,2957,1,1324857600
405,1360,1,1324857600
937,5608,1,1324857600
1087,5917,1,1324857600
1087,6110,1,1324857600
2784,3059,1,1324857600
2919,4999,1,1324857600
2919,6088,1,1324857600
3408,3509,1,1324857600
3408,4830,1,1324857600
3806,12478,1,1324857600
4012,6197,1,1324857600
261,3272,1,1324944000
467,4015,1,1324944000
624,3726,1,1324944000
631,3139,1,1324944000
633,789,1,1324944000
866,2293,1,1324944000
1045,2755,1,1324944000
1045,4522,1,1324944000
1260,603,1,1324944000
1714,6153,1,1324944000
2064,4756,1,1324944000
2246,4066,1,1324944000
2396,1337,1,1324944000
2592,4154,1,1324944000
3169,3938,1,1324944000
3660,6528,1,1324944000
3744,3277,1,1324944000
4011,7422,1,1324944000
42,1774,1,1325030400
218,5233,1,1325030400
556,3388,1,1325030400
556,4066,1,1325030400
1323,4070,1,1325030400
1332,5233,1,1325030400
1372,3267,1,1325030400
1438,2930,1,1325030400
1720,1392,1,1325030400
1720,3683,1,1325030400
2185,5085,1,1325030400
3310,5165,1,1325030400
3310,5327,1,1325030400
3593,6174,1,1325030400
3593,6239,1,1325030400
4199,6387,1,1325030400
4334,1926,1,1325030400
4558,4172,1,1325030400
4558,4502,1,1325030400
4685,5233,1,1325030400
69,3442,1,1325116800
69,9894,1,1325116800
158,4012,1,1325116800
292,4655,1,1325116800
578,5179,1,1325116800
685,6282,1,1325116800
1539,3058,1,1325116800
1539,3171,1,1325116800
1617,3715,1,1325116800
1663,5233,1,1325116800
1786,3628,1,1325116800
1899,3883,1,1325116800
2046,5083,1,1325116800
2381,3522,1,1325116800
2773,2118,1,1325116800
3349,5568,1,1325116800
3353,603,1,1325116800
3837,1897,1,1325116800
4554,4033,1,1325116800
21,603,1,1325203200
903,3162,1,1325203200
906,2407,1,1325203200
937,5654,1,1325203200
941,319,1,1325203200
1066,3846,1,1325203200
1243,4157,1,1325203200
1243,6174,1,1325203200
1282,1579,1,1325203200
1556,6111,1,1325203200
1762,5813,1,1325203200
2476,5121,1,1325203200
2632,832,1,1325203200
2632,1533,1,1325203200
2632,3628,1,1325203200
2670,1651,1,1325203200
2885,3570,1,1325203200
2919,4998,1,1325203200
2952,3196,1,1325203200
2997,1533,1,1325203200
3367,6177,1,1325203200
3648,4424,1,1325203200
3648,5537,1,1325203200
3660,3710,1,1325203200
3717,6438,1,1325203200
4861,2397,1,1325203200
4861,3751,1,1325203200
4946,6197,1,1325203200
287,5275,1,1325289600
386,4044,1,1325289600
969,5899,1,1325289600
1081,3927,1,1325289600
1271,546,1,1325289600
1401,5770,1,1325289600
1712,2594,1,1325289600
2895,6153,1,1325289600
3070,4800,1,1325289600
3553,6171,1,1325289600
3873,3628,1,1325289600
4362,4670,1,1325289600
4527,3484,1,1325289600
1255,5247,1,1325376000
1329,3884,1,1325376000
2395,4075,1,1325376000
2395,4276,1,1325376000
2395,4885,1,1325376000
2569,2085,1,1325376000
2895,6423,1,1325376000
3409,2576,1,1325376000
3796,5689,1,1325376000
3979,1409,1,1325376000
4455,828,1,1325376000
134,76,1,1325462400
134,138,1,1325462400
170,3972,1,1325462400
332,6146,1,1325462400
1487,4037,1,1325462400
1487,4142,1,1325462400
1579,3074,1,1325462400
2173,1000,1,1325462400
2241,3261,1,1325462400
2241,3522,1,1325462400
2579,6072,1,1325462400
2879,4684,1,1325462400
3136,4767,1,1325462400
3271,5841,1,1325462400
3438,4918,1,1325462400
153,789,1,1325548800
873,4484,1,1325548800
1657,582,1,1325548800
2293,1151,1,1325548800
2293,2064,1,1325548800
2293,2432,1,1325548800
2293,2510,1,1325548800
2315,6579,1,1325548800
2575,5689,1,1325548800
2632,3003,1,1325548800
2643,1064,1,1325548800
2724,5233,1,1325548800
2724,5308,1,1325548800
2892,5758,1,1325548800
2930,3108,1,1325548800
3370,5561,1,1325548800
3883,3556,1,1325548800
4185,5233,1,1325548800
4467,6153,1,1325548800
4467,6423,1,1325548800
4741,2396,1,1325548800
134,201,1,1325635200
157,5153,1,1325635200
525,789,1,1325635200
733,2016,1,1325635200
2042,2723,1,1325635200
2150,5689,1,1325635200
2194,5096,1,1325635200
2284,4922,1,1325635200
2781,4178,1,1325635200
3237,6055,1,1325635200
3237,6111,1,1325635200
3257,6088,1,1325635200
3305,5825,1,1325635200
3425,5210,1,1325635200
3553,6434,1,1325635200
4053,567,1,1325635200
4243,828,1,1325635200
4243,2128,1,1325635200
4243,2397,1,1325635200
4243,4858,1,1325635200
4274,2138,1,1325635200
4436,3572,1,1325635200
4607,5934,1,1325635200
4658,4152,1,1325635200
4851,1433,1,1325635200
4851,6197,1,1325635200
718,4679,1,1325721600
1748,5555,1,1325721600
2188,1792,1,1325721600
2760,2426,1,1325721600
2760,5818,1,1325721600
3349,5878,1,1325721600
3437,3058,1,1325721600
3492,6171,1,1325721600
3492,6234,1,1325721600
3777,5275,1,1325721600
3794,2605,1,1325721600
4885,5275,1,1325721600
4897,4978,1,1325721600
292,5651,1,1325808000
321,3122,1,1325808000
563,2699,1,1325808000
975,1309,1,1325808000
1145,5445,1,1325808000
1245,4092,1,1325808000
1971,5233,1,1325808000
2322,6110,1,1325808000
2745,1899,1,1325808000
2849,1386,1,1325808000
3187,1184,1,1325808000
3535,1708,1,1325808000
3691,3509,1,1325808000
3917,1907,1,1325808000
4012,5233,1,1325808000
4240,5301,1,1325808000
4292,5233,1,1325808000
4498,6116,1,1325808000
4893,5711,1,1325808000
56,3227,1,1325894400
1068,1362,1,1325894400
1071,3926,1,1325894400
1208,5472,1,1325894400
2137,3222,1,1325894400
2423,911,1,1325894400
2750,5419,1,1325894400
2930,5068,1,1325894400
3602,2076,1,1325894400
3669,5233,1,1325894400
3730,3171,1,1325894400
16,3669,1,1325980800
107,3109,1,1325980800
158,4574,1,1325980800
528,5426,1,1325980800
716,3040,1,1325980800
1087,2725,1,1325980800
1119,5935,1,1325980800
1166,2480,1,1325980800
1954,5381,1,1325980800
2194,5770,1,1325980800
2208,5875,1,1325980800
2442,5442,1,1325980800
2450,2608,1,1325980800
2895,6310,1,1325980800
2952,6212,1,1325980800
2952,6322,1,1325980800
4296,2908,1,1325980800
55,2519,1,1326067200
157,3530,1,1326067200
158,2267,1,1326067200
192,3710,1,1326067200
305,314,1,1326067200
1012,6234,1,1326067200
1132,2819,1,1326067200
1913,4324,1,1326067200
1916,2957,1,1326067200
2293,2608,1,1326067200
2357,3479,1,1326067200
2753,5899,1,1326067200
3009,4540,1,1326067200
3012,6353,1,1326067200
3034,3669,1,1326067200
3039,5233,1,1326067200
3425,2996,1,1326067200
3795,5233,1,1326067200
4298,3403,1,1326067200
4298,3485,1,1326067200
171,5689,1,1326153600
673,4650,1,1326153600
707,278,1,1326153600
1071,6332,1,1326153600
1889,4265,1,1326153600
2009,6322,1,1326153600
2666,5357,1,1326153600
2783,6412,1,1326153600
3112,2585,1,1326153600
3674,5711,1,1326153600
117,985,1,1326240000
267,4487,1,1326240000
536,3622,1,1326240000
1877,5561,1,1326240000
1977,5777,1,1326240000
2069,5308,1,1326240000
2333,4093,1,1326240000
2424,4299,1,1326240000
2719,2671,1,1326240000
2719,2673,1,1326240000
2956,6098,1,1326240000
3301,3473,1,1326240000
3864,5689,1,1326240000
4400,4538,1,1326240000
4664,2668,1,1326240000
4753,3396,1,1326240000
4899,6197,1,1326240000
69,6434,1,1326326400
460,603,1,1326326400
1334,5899,1,1326326400
1691,3479,1,1326326400
1977,5899,1,1326326400
2109,5770,1,1326326400
2194,5689,1,1326326400
2197,3812,1,1326326400
2900,5288,1,1326326400
3488,1587,1,1326326400
3950,1724,1,1326326400
3951,2152,1,1326326400
4141,4800,1,1326326400
4269,5555,1,1326326400
4269,6197,1,1326326400
4816,3531,1,1326326400
4939,5233,1,1326326400
292,5118,1,1326412800
634,4800,1,1326412800
1522,3549,1,1326412800
1913,4822,1,1326412800
2526,5253,1,1326412800
2526,5539,1,1326412800
3145,3651,1,1326412800
3152,1664,1,1326412800
3559,3244,1,1326412800
4501,3398,1,1326412800
158,2486,1,1326499200
158,2839,1,1326499200
400,3510,1,1326499200
467,2609,1,1326499200
467,4092,1,1326499200
956,5770,1,1326499200
1151,5555,1,1326499200
1495,4066,1,1326499200
1944,6247,1,1326499200
2442,201,1,1326499200
2442,6220,1,1326499200
2442,6266,1,1326499200
2650,2916,1,1326499200
3392,3818,1,1326499200
3979,5821,1,1326499200
4689,5770,1,1326499200
224,5818,1,1326585600
293,2331,1,1326585600
389,3171,1,1326585600
637,4353,1,1326585600
639,2630,1,1326585600
783,6143,1,1326585600
1380,1339,1,1326585600
1518,1817,1,1326585600
2208,5665,1,1326585600
2586,5689,1,1326585600
3559,1707,1,1326585600
3605,603,1,1326585600
3605,6230,1,1326585600
3821,4246,1,1326585600
3821,6180,1,1326585600
4523,4101,1,1326585600
293,4027,1,1326672000
293,4116,1,1326672000
617,3777,1,1326672000
617,4524,1,1326672000
617,4712,1,1326672000
639,5831,1,1326672000
1810,6197,1,1326672000
2292,4238,1,1326672000
2477,4066,1,1326672000
2528,5712,1,1326672000
2669,4924,1,1326672000
2925,4371,1,1326672000
3209,5689,1,1326672000
3365,327,1,1326672000
3492,6089,1,1326672000
3935,1533,1,1326672000
4012,5798,1,1326672000
4523,2607,1,1326672000
4601,2128,1,1326672000
297,5490,1,1326758400
310,2624,1,1326758400
460,1363,1,1326758400
669,2510,1,1326758400
673,2837,1,1326758400
729,2486,1,1326758400
803,2471,1,1326758400
1628,3540,1,1326758400
1824,3540,1,1326758400
2042,4188,1,1326758400
2042,5118,1,1326758400
2777,5438,1,1326758400
2808,2014,1,1326758400
3437,5062,1,1326758400
3863,5689,1,1326758400
4270,1533,1,1326758400
180,1727,1,1326844800
268,3591,1,1326844800
502,5970,1,1326844800
1124,5711,1,1326844800
1285,3134,1,1326844800
1524,4794,1,1326844800
3517,3819,1,1326844800
3632,828,1,1326844800
3657,3540,1,1326844800
3781,5233,1,1326844800
3893,5188,1,1326844800
4645,3188,1,1326844800
4864,5689,1,1326844800
599,5689,1,1326931200
1111,4927,1,1326931200
1124,5275,1,1326931200
1135,5233,1,1326931200
1235,1604,1,1326931200
1443,6589,1,1326931200
2052,3536,1,1326931200
2196,5899,1,1326931200
2289,5233,1,1326931200
2565,5233,1,1326931200
2760,2576,1,1326931200
3240,6197,1,1326931200
3446,5233,1,1326931200
3446,6197,1,1326931200
3516,2397,1,1326931200
3738,195,1,1326931200
3786,3797,1,1326931200
3786,5011,1,1326931200
3786,5284,1,1326931200
4092,2887,1,1326931200
4135,5439,1,1326931200
4645,3535,1,1326931200
4703,3551,1,1326931200
4703,5770,1,1326931200
4878,4701,1,1326931200
536,4404,1,1327017600
751,5355,1,1327017600
751,5927,1,1327017600
783,6147,1,1327017600
845,315,1,1327017600
845,3797,1,1327017600
863,971,1,1327017600
891,1750,1,1327017600
1200,3751,1,1327017600
1367,5841,1,1327017600
1380,2209,1,1327017600
1840,3705,1,1327017600
1840,4800,1,1327017600
1963,5770,1,1327017600
2065,4872,1,1327017600
2197,5272,1,1327017600
2615,474,1,1327017600
2744,4946,1,1327017600
2753,5301,1,1327017600
3089,4927,1,1327017600
3224,4092,1,1327017600
3625,3777,1,1327017600
3639,3398,1,1327017600
1208,2806,1,1327104000
1235,1959,1,1327104000
1604,5233,1,1327104000
4004,4187,1,1327104000
4501,1369,1,1327104000
291,6092,1,1327190400
368,3698,1,1327190400
584,5301,1,1327190400
1027,5899,1,1327190400
1562,1452,1,1327190400
2342,4590,1,1327190400
4434,3225,1,1327190400
4434,4654,1,1327190400
4434,5071,1,1327190400
4434,5080,1,1327190400
4434,5915,1,1327190400
4467,1959,1,1327190400
275,5546,1,1327276800
608,5856,1,1327276800
969,5649,1,1327276800
1071,1448,1,1327276800
1071,2908,1,1327276800
1132,4800,1,1327276800
1928,4323,1,1327276800
2342,812,1,1327276800
3079,4089,1,1327276800
3079,5442,1,1327276800
3228,4293,1,1327276800
3228,4407,1,1327276800
3399,603,1,1327276800
3399,1392,1,1327276800
3484,2361,1,1327276800
3854,4495,1,1327276800
4744,5082,1,1327276800
4786,5856,1,1327276800
4878,5712,1,1327276800
1,5856,1,1327363200
356,4701,1,1327363200
368,1843,1,1327363200
403,5144,1,1327363200
639,1240,1,1327363200
639,1393,1,1327363200
718,4650,1,1327363200
958,4238,1,1327363200
958,6350,1,1327363200
1008,3196,1,1327363200
1562,1900,1,1327363200
1619,5546,1,1327363200
1936,5899,1,1327363200
2046,5546,1,1327363200
2065,5451,1,1327363200
2295,5621,1,1327363200
2346,5711,1,1327363200
3425,4800,1,1327363200
3650,6350,1,1327363200
4310,5861,1,1327363200
4452,6197,1,1327363200
65,2669,1,1327449600
601,1995,1,1327449600
601,2096,1,1327449600
1038,2797,1,1327449600
1323,6860,1,1327449600
1762,6350,1,1327449600
2212,3540,1,1327449600
2727,3710,1,1327449600
2881,828,1,1327449600
2907,6234,1,1327449600
3542,6350,1,1327449600
3661,6646,1,1327449600
4070,6706,1,1327449600
4379,5544,1,1327449600
4496,4750,1,1327449600
4512,5233,1,1327449600
4580,5689,1,1327449600
4924,6350,1,1327449600
134,6860,1,1327536000
134,6863,1,1327536000
172,6350,1,1327536000
355,603,1,1327536000
416,5856,1,1327536000
822,5546,1,1327536000
1067,5544,1,1327536000
1067,5546,1,1327536000
1303,5555,1,1327536000
1676,5713,1,1327536000
1874,5308,1,1327536000
2045,3551,1,1327536000
2204,3536,1,1327536000
3446,6350,1,1327536000
3493,5861,1,1327536000
3636,1895,1,1327536000
3837,2510,1,1327536000
4202,5711,1,1327536000
4241,5506,1,1327536000
4465,6350,1,1327536000
4509,5770,1,1327536000
4745,4210,1,1327536000
4759,5544,1,1327536000
4838,5684,1,1327536000
4939,5689,1,1327536000
278,1530,1,1327622400
1250,811,1,1327622400
1250,1956,1,1327622400
1612,1091,1,1327622400
1612,4092,1,1327622400
1725,6147,1,1327622400
1730,2662,1,1327622400
1730,6713,1,1327622400
1996,2712,1,1327622400
2195,5301,1,1327622400
2273,4538,1,1327622400
2462,3779,1,1327622400
2669,4040,1,1327622400
2944,3233,1,1327622400
3030,4527,1,1327622400
3153,1168,1,1327622400
3283,5255,1,1327622400
4270,3023,1,1327622400
4931,3464,1,1327622400
260,4377,1,1327708800
303,6860,1,1327708800
418,3192,1,1327708800
575,4038,1,1327708800
575,4812,1,1327708800
575,5219,1,1327708800
863,5499,1,1327708800
966,2134,1,1327708800
1047,5546,1,1327708800
2386,5689,1,1327708800
3549,2797,1,1327708800
3755,6014,1,1327708800
4551,6009,1,1327708800
4551,6340,1,1327708800
4637,5546,1,1327708800
4784,6138,1,1327708800
4917,4750,1,1327708800
97,6074,1,1327795200
407,5783,1,1327795200
407,6370,1,1327795200
522,803,1,1327795200
522,6374,1,1327795200
721,4427,1,1327795200
1183,1533,1,1327795200
1287,5308,1,1327795200
2930,1622,1,1327795200
3323,4782,1,1327795200
3755,5124,1,1327795200
3778,1977,1,1327795200
3794,5007,1,1327795200
111,4969,1,1327881600
231,3764,1,1327881600
275,5544,1,1327881600
652,339,1,1327881600
998,5546,1,1327881600
1380,2734,1,1327881600
1512,2972,1,1327881600
2086,5821,1,1327881600
2171,5308,1,1327881600
2930,5308,1,1327881600
3083,5308,1,1327881600
3744,1651,1,1327881600
3746,4246,1,1327881600
3864,5546,1,1327881600
3877,5856,1,1327881600
4453,6249,1,1327881600
4646,5308,1,1327881600
4931,5856,1,1327881600
67,828,1,1327968000
376,2192,1,1327968000
503,5308,1,1327968000
956,5308,1,1327968000
1067,1212,1,1327968000
1245,5065,1,1327968000
1445,2421,1,1327968000
1501,5172,1,1327968000
2621,6297,1,1327968000
3508,3545,1,1327968000
3657,6197,1,1327968000
4387,5684,1,1327968000
4650,3426,1,1327968000
105,3171,1,1328054400
112,3985,1,1328054400
258,5544,1,1328054400
355,5962,1,1328054400
409,4120,1,1328054400
673,3935,1,1328054400
718,6143,1,1328054400
873,3464,1,1328054400
991,5308,1,1328054400
1333,6923,1,1328054400
1805,3925,1,1328054400
2477,1327,1,1328054400
2977,5271,1,1328054400
3085,4750,1,1328054400
3286,594,1,1328054400
3286,828,1,1328054400
3425,6616,1,1328054400
3794,5856,1,1328054400
3854,2510,1,1328054400
4070,1136,1,1328054400
4229,1392,1,1328054400
4229,3522,1,1328054400
4229,5118,1,1328054400
4304,6442,1,1328054400
4466,5856,1,1328054400
4496,5555,1,1328054400
4776,5308,1,1328054400
131,603,1,1328140800
278,1529,1,1328140800
935,5673,1,1328140800
935,5995,1,1328140800
991,6350,1,1328140800
1136,1240,1,1328140800
1206,2397,1,1328140800
1206,2658,1,1328140800
1206,4092,1,1328140800
1206,4800,1,1328140800
1240,4239,1,1328140800
1240,4373,1,1328140800
1398,5660,1,1328140800
1583,5216,1,1328140800
2303,5308,1,1328140800
2565,5308,1,1328140800
2565,5861,1,1328140800
2865,5837,1,1328140800
3508,3985,1,1328140800
3535,4671,1,1328140800
3650,5308,1,1328140800
3989,5266,1,1328140800
4353,5571,1,1328140800
4391,2607,1,1328140800
4506,6158,1,1328140800
4618,2230,1,1328140800
4893,5308,1,1328140800
153,1720,1,1328227200
153,3008,1,1328227200
266,4810,1,1328227200
570,828,1,1328227200
873,5821,1,1328227200
1229,4920,1,1328227200
1272,5508,1,1328227200
1613,1615,1,1328227200
2450,3325,1,1328227200
2591,5059,1,1328227200
2655,4680,1,1328227200
3298,5562,1,1328227200
823,4811,1,1328313600
1389,4212,1,1328313600
1702,6799,1,1328313600
2477,4380,1,1328313600
2741,2607,1,1328313600
2925,5544,1,1328313600
3079,6923,1,1328313600
3647,3572,1,1328313600
3647,4092,1,1328313600
4536,5308,1,1328313600
392,4005,1,1328400000
1061,4989,1,1328400000
1200,4231,1,1328400000
1851,5120,1,1328400000
1994,5301,1,1328400000
2677,2719,1,1328400000
2773,5815,1,1328400000
3269,3261,1,1328400000
4238,5256,1,1328400000
872,2397,1,1328486400
999,4245,1,1328486400
1398,3246,1,1328486400
1656,2835,1,1328486400
1818,5308,1,1328486400
2830,5153,1,1328486400
3014,1452,1,1328486400
3014,3905,1,1328486400
3425,6114,1,1328486400
3872,6158,1,1328486400
3926,6402,1,1328486400
4258,4841,1,1328486400
4258,5767,1,1328486400
4855,5308,1,1328486400
158,5899,1,1328572800
355,1713,1,1328572800
400,6138,1,1328572800
411,5288,1,1328572800
672,3545,1,1328572800
1141,4770,1,1328572800
1199,6748,1,1328572800
1268,5997,1,1328572800
1840,875,1,1328572800
1840,2797,1,1328572800
1840,3171,1,1328572800
1840,4092,1,1328572800
1840,6250,1,1328572800
2197,3190,1,1328572800
2216,4107,1,1328572800
2216,5767,1,1328572800
2396,1236,1,1328572800
2743,4078,1,1328572800
3161,6027,1,1328572800
3647,4583,1,1328572800
4022,4701,1,1328572800
4439,6221,1,1328572800
946,5980,1,1328659200
1220,4980,1,1328659200
1660,592,1,1328659200
1694,5875,1,1328659200
1900,1686,1,1328659200
1900,5051,1,1328659200
2930,1993,1,1328659200
2930,2464,1,1328659200
3416,5143,1,1328659200
376,1279,1,1328745600
958,5542,1,1328745600
1366,4027,1,1328745600
1579,957,1,1328745600
1579,1081,1,1328745600
1579,1114,1,1328745600
1579,1179,1,1328745600
1579,4057,1,1328745600
1581,3058,1,1328745600
1839,6015,1,1328745600
1839,6746,1,1328745600
1944,468,1,1328745600
1944,2871,1,1328745600
3437,6350,1,1328745600
3494,6266,1,1328745600
121,3522,1,1328832000
1121,3696,1,1328832000
1260,1909,1,1328832000
1274,3129,1,1328832000
1274,3304,1,1328832000
1274,3318,1,1328832000
2024,1577,1,1328832000
2328,3261,1,1328832000
2508,2541,1,1328832000
2508,3841,1,1328832000
3650,3104,1,1328832000
3872,6464,1,1328918400
4617,4413,1,1328918400
501,2114,1,1329004800
1272,3509,1,1329004800
1324,5856,1,1329004800
1896,231,1,1329004800
2595,5028,1,1329004800
2894,1184,1,1329004800
2894,3212,1,1329004800
4040,5544,1,1329004800
4467,5550,1,1329004800
278,2432,1,1329091200
522,2202,1,1329091200
783,6351,1,1329091200
863,4523,1,1329091200
1303,3032,1,1329091200
1336,5288,1,1329091200
2161,4066,1,1329091200
2340,1342,1,1329091200
2458,748,1,1329091200
2458,4655,1,1329091200
3039,5308,1,1329091200
3462,808,1,1329091200
3462,3576,1,1329091200
3722,6126,1,1329091200
3872,9894,1,1329091200
4551,3545,1,1329091200
45,5856,1,1329177600
158,3443,1,1329177600
302,5308,1,1329177600
507,5770,1,1329177600
2251,828,1,1329177600
2632,3108,1,1329177600
2799,6143,1,1329177600
3368,3330,1,1329177600
3368,4099,1,1329177600
3368,5868,1,1329177600
3409,5770,1,1329177600
3863,5308,1,1329177600
4664,2318,1,1329177600
123,2825,1,1329264000
125,5301,1,1329264000
303,5308,1,1329264000
355,831,1,1329264000
999,2832,1,1329264000
999,3751,1,1329264000
1516,5308,1,1329264000
1565,3545,1,1329264000
1569,2017,1,1329264000
1638,6414,1,1329264000
1661,828,1,1329264000
1779,1309,1,1329264000
1896,737,1,1329264000
2189,3317,1,1329264000
2373,5661,1,1329264000
2381,4076,1,1329264000
2423,2701,1,1329264000
2423,3860,1,1329264000
2706,4800,1,1329264000
3224,6581,1,1329264000
3357,5487,1,1329264000
3446,5308,1,1329264000
3709,5271,1,1329264000
4939,5308,1,1329264000
152,5856,1,1329350400
266,5557,1,1329350400
266,6505,1,1329350400
312,5308,1,1329350400
436,2451,1,1329350400
599,5308,1,1329350400
894,4333,1,1329350400
1245,11839,1,1329350400
1251,4712,1,1329350400
1337,1522,1,1329350400
2186,78,1,1329350400
2685,142,1,1329350400
2932,5308,1,1329350400
3212,6445,1,1329350400
3240,4853,1,1329350400
3636,5544,1,1329350400
4350,2889,1,1329350400
4375,6891,1,1329350400
4509,5301,1,1329350400
4699,5308,1,1329350400
4926,5861,1,1329350400
160,6860,1,1329436800
528,6860,1,1329436800
557,3325,1,1329436800
717,5537,1,1329436800
1081,6234,1,1329436800
1634,5655,1,1329436800
1997,828,1,1329436800
2024,3171,1,1329436800
2189,3496,1,1329436800
2679,4639,1,1329436800
3359,2052,1,1329436800
3378,4556,1,1329436800
3570,5308,1,1329436800
4467,6417,1,1329436800
4549,5352,1,1329436800
4549,6100,1,1329436800
4549,6102,1,1329436800
4864,6350,1,1329436800
278,6282,1,1329523200
717,6869,1,1329523200
1110,1744,1,1329523200
1209,5604,1,1329523200
2318,3506,1,1329523200
2325,5689,1,1329523200
2433,2152,1,1329523200
2474,6648,1,1329523200
2799,6147,1,1329523200
2810,3745,1,1329523200
2930,3777,1,1329523200
3385,1284,1,1329523200
3385,3188,1,1329523200
3385,3189,1,1329523200
904,3220,1,1329609600
904,4447,1,1329609600
904,4714,1,1329609600
1464,4619,1,1329609600
1981,6699,1,1329609600
2806,2910,1,1329609600
2928,5546,1,1329609600
3390,6145,1,1329609600
3623,1622,1,1329609600
4057,4451,1,1329609600
4448,3651,1,1329609600
37,7005,1,1329696000
110,6032,1,1329696000
321,5288,1,1329696000
378,1940,1,1329696000
389,1845,1,1329696000
483,6335,1,1329696000
483,6471,1,1329696000
863,1392,1,1329696000
1582,3818,1,1329696000
1638,6673,1,1329696000
1708,2076,1,1329696000
2799,6161,1,1329696000
3212,2018,1,1329696000
3212,5592,1,1329696000
3461,5264,1,1329696000
4651,212,1,1329696000
33,5464,1,1329782400
266,5902,1,1329782400
316,6138,1,1329782400
378,2263,1,1329782400
378,3418,1,1329782400
378,5585,1,1329782400
484,2041,1,1329782400
484,2865,1,1329782400
484,3325,1,1329782400
484,6282,1,1329782400
525,2996,1,1329782400
525,3851,1,1329782400
673,5017,1,1329782400
718,7064,1,1329782400
718,7065,1,1329782400
1146,5546,1,1329782400
1945,2920,1,1329782400
2427,1433,1,1329782400
3132,2837,1,1329782400
3240,5308,1,1329782400
3257,2523,1,1329782400
3433,6440,1,1329782400
3672,5951,1,1329782400
3806,4607,1,1329782400
3806,5283,1,1329782400
4467,7058,1,1329782400
4754,3874,1,1329782400
64,4181,1,1329868800
290,7007,1,1329868800
628,3019,1,1329868800
1292,5014,1,1329868800
1523,6350,1,1329868800
1901,5897,1,1329868800
1949,789,1,1329868800
2065,4918,1,1329868800
2220,6536,1,1329868800
2558,5013,1,1329868800
2858,4105,1,1329868800
3174,1392,1,1329868800
3174,2920,1,1329868800
3174,5553,1,1329868800
3174,6019,1,1329868800
3174,6046,1,1329868800
3208,5499,1,1329868800
3305,5487,1,1329868800
3563,2893,1,1329868800
3945,5711,1,1329868800
3952,6510,1,1329868800
4269,5437,1,1329868800
4702,5900,1,1329868800
4776,6104,1,1329868800
4827,6803,1,1329868800
646,6609,1,1329955200
938,1612,1,1329955200
1617,5952,1,1329955200
1788,2274,1,1329955200
1788,4334,1,1329955200
1850,2737,1,1329955200
1850,4092,1,1329955200
1981,373,1,1329955200
2423,3793,1,1329955200
2579,4794,1,1329955200
2777,4150,1,1329955200
2799,6379,1,1329955200
2941,2911,1,1329955200
3079,6597,1,1329955200
3349,6104,1,1329955200
4164,4021,1,1329955200
